"id","name","absolute_magnitude_h","estimated_diameter_min_km","estimated_diameter_max_km","is_potentially_hazardous","orbit_id","orbit_determination_date","first_observation_date","last_observation_date","orbit_uncertainty","minimum_orbit_intersection","jupiter_tisserand_invariant","epoch_osculation","eccentricity","semi_major_axis","inclination","ascending_node_longitude","orbital_period","perihelion_distance","perihelion_argument","aphelion_distance","perihelion_time","mean_anomaly","mean_motion","equinox","orbit_class_type","orbit_class_description","orbit_class_range","2001685","1685",14.3,3.6690613753,8.2042706488,False,"514","2020-12-08 05:24:08","1948-07-17","2020-12-07","0",".0506645","4.715","2459000.5",".4358371101847924","1.367586471677658","9.383132319223666","274.2452386880047","584.1583931001644",".7715415359338513","127.2065879952499","1.963631407421466","2459113.679632152243","290.2506510972595",".6162712104322561","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2008014","8014",18.7,0.4836764882,1.0815335068,True,"159","2020-12-08 05:24:14","1990-06-14","2020-12-06","0",".0170508","4.010","2459000.5",".4561303763356429","1.74661432770154","1.866992846171762","210.2355157113669","843.1288584168336",".9499304770938106","114.4014927333332","2.54329817830927","2459074.043907622739","328.5981490493632",".4269809963283453","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2008176","8176",16.9,1.1080388213,2.4776501261,False,"128","2020-06-14 06:31:51","1991-12-01","2020-01-26","0",".193313","3.953","2459000.5",".6431878149447795","1.574917893517202","39.598261744521","66.53769964750869","721.9137318404704",".561949894868438","241.8658883850532","2.587885892165966","2459355.678716909054","182.8814158150475",".4986745425692407","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2008566","8566",16.3,1.4606796427,3.2661789745,True,"184","2020-11-20 05:22:46","1983-04-06","2020-11-19","0",".0213905","4.220","2459000.5",".4304645897430839","1.506327524818724","37.97718729273145","164.1280729859909","675.27013821717",".8579068648289168","125.1370902384347","2.15474818480853","2459080.902145937282","317.1360098732627",".5331199761779223","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2009162","9162",17.8,0.7320739893,1.6369672047,False,"131","2020-08-06 05:54:34","1987-07-18","2020-08-06","0",".0809232","4.328","2459000.5",".5953172342907521","1.496614275623293","9.007733090309983","180.0490243098374","668.7491639381242",".6056540042591766","235.7769167405236","2.387574546987409","2459119.504473046733","295.9376989056129",".5383184300075011","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2009202","9202",15.9,1.7561231848,3.9268108181,False,"126","2020-08-09 06:18:52","1993-08-13","2020-08-08","0",".373036","4.283","2459000.5",".6074426921887013","1.423857179449762","40.8185293895333","315.9223453758074","620.5804228430825",".5589455410725879","212.3186981385871","2.288768817826937","2458971.432057042903","16.86237444715654",".5801020895095625","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2010115","10115",17.0,1.0581688593,2.3661375011,True,"248","2020-12-08 05:24:17","1953-10-12","2020-12-07","0",".0459104","5.062","2459000.5",".324785711735303","1.248431683603129","15.32038277540276","8.910721426419208","509.501655912665",".8429589106911842","233.6733296146157","1.653904456515074","2458952.352834471905","34.01947646090719",".7065727771878106","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2010165","10165",17.3,0.9216265485,2.0608196123,False,"124","2020-11-14 05:24:16","1991-02-22","2020-11-13","0",".375346","4.984","2459000.5",".503853674979875","1.234671249963023","23.89781928378671","312.4392025540062","501.1011853524295",".6125776032771579","348.4372072943436","1.856764896648888","2458969.513908467738","22.26095901922262",".7184177777324721","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2012538","12538",15.9,1.7561231848,3.9268108181,True,"399","2020-12-07 05:27:15","1991-10-10","2020-12-06","0",".0288994","4.280","2459000.5",".4060696589106198","1.541695307140743","24.5262149286941","220.7392599664429","699.1916811721147",".9156596196259984","321.7214813836407","2.167730994655488","2459285.548847831955","213.2339729107227",".514880267735024","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2012923","12923",15.7,1.9255507819,4.3056624424,True,"243","2020-06-28 06:13:09","1955-04-21","2020-04-19","0",".0215506","3.717","2459000.5",".4920120124122597","1.961922094164779","5.304291664848455","168.1903999345222","1003.739612521806",".996632856418691","147.0677897784857","2.927211331910866","2459452.475137360129","197.8951598404596",".3586587552278943","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2015817","15817",18.4,0.5553349116,1.2417666126,False,"133","2020-11-21 05:21:30","1994-08-28","2020-11-20","0",".248904","4.901","2459000.5",".1182156589534637","1.324690064881128","13.87262787987489","162.4959614844124","556.8905464874503","1.168090955952099","94.31709862086556","1.481289173810158","2458960.950653623266","25.56654047268024",".6464465993733882","J2000","AMO","Near-Earth asteroid orbits similar to that of 1221 Amor","1.017 AU < q (perihelion) < 1.3 AU",
