"neo_id","date","hour","minute","relative_velocity_kph","miss_distance_km","orbiting_body",
"54016430","2020-04-04","23","06","37106.3928644352","2356334.914661407","Earth",
"54016431","2020-04-04","03","29","50213.1718622567","1806653.069605313","Earth",
"54016432","2020-04-20","07","06","60491.7735301832","28990666.02747022","Earth",
"54016433","2020-04-10","04","48","7751.8483085406","2079304.268271022","Earth",
"54016434","2020-04-05","07","52","18828.0924455976","2893289.062696623","Earth",
"54016435","2020-04-28","21","36","29769.2486314243","10050646.039426679","Earth",
"54016436","2020-04-11","15","21","19938.1371927916","3716472.989183412","Earth",
"54016437","2020-04-03","22","04","46372.5113472317","125244.488667599","Earth",
"54016442","2020-03-29","13","21","17967.0338199553","1467401.153531983","Earth",
"54016443","2020-04-14","21","56","57855.0585369913","14141709.177931625","Earth",
"54016444","2020-04-05","10","55","34221.1029246086","863883.089165166","Earth",
"54016445","2020-04-05","14","43","29488.3960433101","2304281.228770669","Earth",
"54016446","2020-03-30","08","15","31417.0607032439","2154111.401234298","Earth",
"54016447","2020-03-21","10","31","37758.2472264186","7637500.585643421","Earth",
"54016448","2020-03-31","13","32","15638.8143386741","6347709.219032985","Earth",
"54016449","2020-03-25","01","12","28170.4019207105","10117876.668585507","Earth",
"54016452","2020-05-02","10","30","32315.3036715375","13431774.085308615","Earth",
"54016453","2020-03-28","15","35","41186.9277766699","4408179.835663301","Earth",
"54016454","2020-03-26","22","14","40614.6045156592","9426197.153636469","Earth",
"54016455","2020-03-28","21","45","25476.5940967599","7394719.877916565","Earth",
"54016456","2020-03-24","02","54","33968.1880847729","2469289.280077878","Earth",
"54016457","2020-03-24","11","01","67993.6121193766","19281375.250169072","Earth",
"54016458","2020-03-20","08","24","46158.5543395392","6486000.003305201","Earth",
"54016459","2020-03-26","07","42","60474.063909474","1590604.558780876","Earth",
"54016460","2020-04-07","03","51","22497.8068474628","14350272.439652316","Earth",
"54016461","2020-04-06","23","51","30025.8725634226","412291.161248094","Earth",
"54016462","2020-04-05","12","32","36734.4769597985","555296.582232508","Earth",
"54016463","2020-03-30","15","14","61184.8859410199","12794292.547239533","Earth",
"54016464","2020-04-06","02","40","16537.2522786447","1421535.837850174","Earth",
"54016465","2020-04-08","20","37","21860.4358982565","563111.66472003","Earth",
"54016466","2020-04-18","21","49","21447.4474312526","11464819.866898412","Earth",
"54016467","2020-04-01","01","06","27516.3934791865","3327869.184590692","Earth",
"54016468","2020-04-16","23","36","27047.9942410606","9338252.784523401","Earth",
"54016469","2020-03-30","15","41","59488.147104952","2780946.298252073","Earth",
"54016470","2020-03-26","11","23","38346.0873656627","5174820.075708746","Earth",
"54016471","2020-04-11","07","15","91833.4778990591","3899106.482016577","Earth",
"54016472","2020-04-06","17","31","23294.0949462165","2941792.117941846","Earth",
"54016473","2020-04-01","19","09","27526.4664242487","69025.938236913","Earth",
"54016474","2020-03-26","06","46","55936.7574524795","8758627.71404406","Earth",
"54016475","2020-04-07","09","43","60734.7192289504","1679225.992893775","Earth",
"54016476","2020-04-12","16","10","27795.5340002839","19739035.48104461","Earth",
"54016477","2020-09-14","02","16","36637.5216820604","26776954.520672396","Earth",
"54016478","2020-03-19","22","22","29069.2079810034","12794484.43642738","Earth",
"54016479","2020-04-11","08","49","24894.8752227105","2256699.053133805","Earth",
"54016480","2020-04-05","23","59","33310.4968698296","2470706.091585074","Earth",
"54016481","2020-04-08","02","36","47708.8300562087","2262739.500968878","Earth",
"54016483","2020-04-25","13","41","50062.1055695971","18277496.679083467","Earth",
"54016484","2020-04-01","06","09","103169.9803689317","2140736.169833125","Earth",
"54016485","2020-04-05","07","37","43471.6425358222","80380.850403736","Earth",
"54016486","2020-03-31","16","17","59850.5373205754","77930.871126959","Earth",
"54016489","2020-04-11","15","57","88909.5149765089","3282430.177959022","Earth",
"54016492","2020-04-28","23","18","13470.9340110737","49922262.1583928","Earth",
"54016493","2020-03-27","22","18","125622.7237323536","21037437.656172886","Earth",
"54016494","2020-04-24","12","35","60160.9972782294","50951836.97609086","Earth",
"54016495","2020-04-15","17","34","60757.6751212849","14277743.906645944","Earth",
"54016496","2020-04-12","10","58","37097.9330125878","929746.139475817","Earth",
"54016498","2020-04-06","09","35","62328.9755926994","3799261.392907993","Earth",
"54016499","2020-04-15","12","47","31342.0502109899","359163.362650756","Earth",
"54016500","2020-04-17","00","58","28883.0909259078","4407389.988829275","Earth",
"54016501","2020-03-25","07","38","62146.6002553921","12493834.769688638","Earth",
"54016506","2020-04-17","18","43","57440.7815303268","10120634.236042792","Earth",
"54016507","2020-04-16","09","01","36133.5603980516","1228616.444269419","Earth",
"54016508","2020-04-07","07","35","17665.429344543","3429456.325935639","Earth",
"54016509","2020-04-14","15","23","26803.8983207276","10178126.058824409","Earth",
"54016511","2020-04-17","18","54","15578.3530104962","4767347.267376121","Earth",
"54016515","2020-04-07","12","18","42279.1775108269","18659471.72725755","Earth",
"54016516","2020-04-18","01","07","46672.2405499597","2181674.389907762","Earth",
"54016517","2020-03-23","03","00","63759.5788584467","39854531.09974554","Earth",
"54016519","2020-04-13","06","51","57789.6813526216","1099176.558136605","Earth",
"54016520","2020-04-12","13","37","34496.2641867124","4092169.295075301","Earth",
"54016527","2020-04-30","03","45","58578.9162937272","6580659.431848105","Earth",
"54016528","2020-04-19","11","18","34049.4368425398","819966.914051161","Earth",
"54016529","2020-04-20","22","50","62887.3542038167","3115249.875820691","Earth",
"54016530","2020-04-22","14","36","19276.7831484294","5106218.830864976","Earth",
"54016531","2020-04-24","01","27","30685.1751503959","24080412.49257792","Earth",
"54016532","2020-04-17","02","07","19464.3595316945","5775511.80247744","Earth",
"54016533","2020-05-04","04","32","18843.5615447856","7322258.963147434","Earth",
"54016540","2020-05-13","13","29","68086.3835196328","34040323.08551137","Earth",
"54016541","2020-04-19","13","26","43242.58707696","3841272.409227974","Earth",
"54016542","2020-04-21","12","14","48680.5661188621","2215377.009804109","Earth",
"54016543","2020-04-30","06","11","21389.7941585183","16012519.238858748","Earth",
"54016544","2020-04-11","18","57","131575.0214961281","4892802.928397012","Earth",
"54016545","2020-04-18","22","05","28564.5050015517","875754.024224767","Earth",
"54016546","2020-04-11","04","53","23239.4638173973","19222972.19684171","Earth",
"54016547","2021-09-09","15","17","45948.5396136119","44212915.54904405","Earth",
"54016548","2020-04-22","07","55","28377.4854458669","8446947.88219469","Earth",
"54016549","2020-04-05","00","32","37814.4381450956","9006207.476561155","Earth",
"54016550","2020-05-05","15","25","32982.6621483417","6428081.706915788","Earth",
"54016551","2020-03-26","06","09","7303.0503069173","45694001.94564321","Earth",
"54016558","2020-04-17","23","33","57996.8271816527","4360659.099871646","Earth",
"54016559","2020-04-15","10","06","72385.4202055114","288535.84457741","Earth",
"54016560","2020-04-07","12","05","13240.3639639968","509744.629208988","Earth",
"54016561","2020-04-28","20","40","37361.8809595274","5407423.40098291","Earth",
"54016562","2020-02-25","12","17","45842.3745847283","48067102.26367594","Earth",
"54016563","2020-04-11","23","50","21406.0659325874","6871127.871468897","Earth",
"54016564","2020-03-28","17","54","30250.4525998191","10905470.379171863","Earth",
"54016565","2020-04-19","15","22","26086.7009501014","412228.165585037","Earth",
"54016566","2020-04-16","20","19","50005.4228449895","4821064.52646062","Earth",
"54016567","2020-04-18","20","26","31013.9045573382","13480384.432146203","Earth",
"54016576","2020-04-14","03","35","56688.2157738697","13763049.188637165","Earth",
"54016577","2020-04-18","18","45","27077.6558104184","2936327.48726819","Earth",
"54016578","2020-05-03","22","35","54034.2998990492","10577907.726504806","Earth",
"54016579","2020-04-11","17","14","44831.3699917026","19854224.25520719","Earth",
"54016580","2020-04-14","15","53","28009.5613329462","1802932.121784803","Earth",
"54016581","2020-05-31","19","39","60645.3762485578","46371161.58108877","Earth",
"54016583","2020-09-09","06","29","30317.5818464035","31988581.177602757","Earth",
"54016584","2020-04-20","20","16","13666.2979751878","31969476.931212276","Earth",
"54016585","2020-04-07","07","28","58171.8806893048","27409839.409869347","Earth",
"54016586","2020-05-03","11","59","43130.837980845","4838105.36943019","Earth",
"54016587","2020-07-02","14","47","55700.875413355","60840669.89600035","Earth",
"54016588","2020-04-29","05","01","24549.1883898233","16921277.590042274","Earth",
"54016589","2020-04-21","20","06","21880.597520003","3876036.874805581","Earth",
"54016590","2020-04-15","02","16","15293.7243742323","490975.7214039","Earth",
"54016604","2020-04-05","12","51","36881.3424706272","8220029.784613285","Earth",
"54016605","2020-04-30","02","38","29498.7711772741","10914665.367372053","Earth",
"54016606","2020-04-27","21","20","7203.3464910333","6900374.928244312","Earth",
"54016607","2020-04-28","03","39","34986.2381257194","4237191.654382203","Earth",
"54016608","2020-04-17","02","50","74402.8304495393","11229198.823471034","Earth",
"54016609","2020-06-16","05","11","26147.9714330788","18617394.962673705","Earth",
"54016611","2020-05-26","04","20","88659.8333356892","59883607.350020185","Earth",
"54016612","2020-04-04","05","06","38548.1043328752","5014870.736214735","Earth",
"54016613","2020-04-16","10","23","24352.1377106084","20524958.333020937","Earth",
"54016614","2020-10-06","04","04","75609.4617201413","60698903.56425357","Earth",
"54016615","2020-04-27","23","19","15524.9534706688","47472646.49419862","Earth",
"54016616","2020-04-30","19","13","16890.9617502072","34212517.35473998","Earth",
"54016617","2020-07-15","03","13","42306.0264745931","40208823.555749096","Earth",
"54016618","2020-04-27","06","02","21087.8397651095","20391005.961777654","Earth",
"54016619","2020-04-20","04","11","90352.0493496277","35955417.885824814","Earth",
"54016620","2020-04-28","17","26","18527.9099250452","29204393.96117543","Earth",
"54016621","2020-04-24","15","45","34827.0198088385","7967555.209709364","Earth",
"54016632","2020-04-11","22","53","15083.1601739852","9016337.765604371","Earth",
"54016633","2020-04-15","16","53","43101.1744766172","3518488.391241901","Earth",
"54016634","2020-04-25","01","37","45469.7588523013","21936914.56654715","Earth",
"54016635","2020-03-26","07","06","56575.3350968676","19228120.128824577","Earth",
"54016637","2020-05-20","07","27","9425.7175025098","40514518.694889545","Earth",
"54016638","2020-06-02","00","21","29648.7433666547","10107912.867011815","Earth",
"54016639","2020-05-01","16","36","20147.3808221186","2842939.161907102","Earth",
"54016640","2020-02-26","21","01","103698.6846771359","55718815.7539936","Earth",
"54016641","2020-04-29","12","23","35100.9540387444","6880206.382767504","Earth",
"54016642","2020-05-16","11","42","40592.8959291245","19123679.213632148","Earth",
"54016643","2020-04-18","08","50","135652.0062701725","2741018.387392481","Earth",
"54016644","2020-04-30","04","08","43991.2419652717","4967137.047855135","Earth",
"54016660","2020-04-29","00","16","39648.2427604138","4776099.251403879","Earth",
"54016661","2020-05-13","03","22","29407.8629964341","23538307.944194984","Earth",
"54016662","2020-05-01","01","05","84164.4211327362","1675715.738713373","Earth",
"54016663","2020-04-19","15","04","30144.5437283528","13519115.560045794","Earth",
"54016664","2020-03-23","04","16","34372.3658652824","19760197.431177154","Earth",
"54016665","2020-04-21","19","39","50312.8169764049","29358368.30190249","Earth",
"54016666","2020-05-19","17","35","22809.2783012332","11552487.42011283","Earth",
"54016667","2020-04-21","06","25","56907.1033889335","10460076.919319946","Earth",
"54016668","2020-04-26","02","18","15403.6512094466","885705.663491629","Earth",
"54016669","2020-04-30","02","07","33498.1228612924","6694390.270049024","Earth",
"54016670","2020-07-11","16","53","34981.3617399791","46811744.73639063","Earth",
"54016671","2020-05-04","07","13","34140.9956790188","4141811.597939722","Earth",
"54016672","2020-05-14","07","01","30806.77651282","16417760.974477766","Earth",
"54016673","2020-04-18","22","38","34843.7332786747","914299.964921086","Earth",
"54016674","2020-04-16","17","05","17081.1934543644","1240165.848627029","Earth",
"54016675","2020-04-20","19","23","49959.4197022888","1246981.168549341","Earth",
"54016676","2020-04-24","18","29","100834.7899670273","5360549.735818153","Earth",
"54016677","2020-04-24","19","38","54290.5496903192","252492.242412368","Earth",
"54016678","2020-04-11","18","45","45964.0235755249","16766151.480354296","Earth",
"54016679","2020-05-11","18","39","22860.3707930258","14122622.7037681","Earth",
"54016680","2020-05-02","01","36","27205.299802111","27899582.295226578","Earth",
"54016681","2020-05-01","09","50","9207.3156524289","3473652.578181858","Earth",
"54016682","2020-04-21","01","43","29212.0986857194","8625641.44584524","Earth",
"54016683","2020-05-06","21","31","67983.4298203913","24623526.931301866","Earth",
"54016686","2020-05-07","16","07","65029.9140373187","4102240.044166257","Earth",
"54016687","2020-04-25","12","02","28878.1987132293","13421982.440963717","Earth",
"54016688","2020-04-16","19","16","89094.8440350742","6928044.729796956","Earth",
"54016689","2020-04-15","03","34","54735.5032253939","3411621.656828701","Earth",
"54016690","2020-04-23","21","07","62167.7888754098","2310396.68497776","Earth",
"54016691","2020-04-24","05","41","14837.3313945955","2597080.104010321","Earth",
"54016709","2020-04-08","08","08","12905.22754483","38562725.36789598","Earth",
"54016710","2020-04-29","12","23","29596.5048468945","9333195.224613803","Earth",
"54016713","2020-04-21","09","10","28926.9311915853","6814569.793712459","Earth",
"54016714","2020-05-24","08","16","22735.5933022669","22123961.98941403","Earth",
"54016715","2020-05-04","22","25","36052.8527853115","6986515.446240918","Earth",
"54016716","2020-05-02","18","55","67550.9496031181","6147556.31964412","Earth",
"54016721","2020-04-17","13","59","14375.3015003058","1913914.338481064","Earth",
"54016722","2020-04-13","16","50","34345.1539660128","11914606.253243092","Earth",
"54016723","2020-04-11","05","36","46121.8436390254","46572853.58824356","Earth",
"54016724","2020-04-27","08","59","32360.869514308","3831786.019336812","Earth",
"54016725","2020-04-18","19","10","14562.6417991511","2405525.416998641","Earth",
"54016726","2020-04-24","13","44","12098.339764568","7151511.080924917","Earth",
"54016727","2020-04-22","16","41","27510.9361142683","146435.296229265","Earth",
"54016729","2020-04-01","22","19","65759.618461846","8274022.199060075","Earth",
"54016730","2020-04-23","10","01","47283.7778190648","21318387.497481104","Earth",
"54016732","2020-04-19","03","30","69038.6305221871","7305774.908490217","Earth",
"54016733","2020-05-03","02","21","25707.5410547262","3688960.95354447","Earth",
"54016734","2020-04-23","09","11","9795.8878080512","950584.255099171","Earth",
"54016735","2020-04-25","07","21","56392.8124683485","11333341.35075196","Earth",
"54016737","2020-03-31","03","27","64442.0611684415","19669012.7572401","Earth",
"54016738","2020-04-30","08","47","22943.3070069966","16267844.311416797","Earth",
"54016739","2020-04-23","12","43","78733.9474232299","4562582.774287914","Earth",
"54016741","2020-09-03","06","07","29726.0335372465","21503759.095088664","Earth",
"54016742","2020-04-26","04","03","74931.5134379686","6257744.844841096","Earth",
"54016746","2020-05-08","21","52","32738.8341710527","3750269.15262787","Earth",
"54016747","2020-05-09","10","55","21766.4287523534","1110510.795877794","Earth",
"54016749","2020-04-21","07","04","56481.3793083254","1531651.867919348","Earth",
"54016750","2020-04-23","07","03","31230.7510370878","5868060.853868254","Earth",
"54016754","2020-06-03","08","44","18104.7790258867","21432172.923944786","Earth",
"54016755","2020-06-20","01","30","30702.9244381748","14318329.748937797","Earth",
"54016756","2020-04-29","01","00","59435.3322973595","645630.059249048","Earth",
"54016757","2020-04-29","11","57","53742.899583886","1200497.505031674","Earth",
"54016758","2020-05-06","17","38","19364.4971893505","800627.559648189","Earth",
"54016759","2020-04-22","05","52","57485.7243285638","162835.695757578","Earth",
"54016760","2020-04-28","00","06","40439.1255039148","21510622.480806608","Earth",
"54016761","2020-04-20","04","08","35543.3892029741","2556204.08673003","Earth",
"54016762","2020-04-27","14","40","43986.5045147455","125835.190817081","Earth",
"54016763","2020-05-16","11","29","62581.0010236106","10934797.934561126","Earth",
"54016764","2020-05-01","23","34","43786.0799069249","4874337.031077609","Earth",
"54016765","2020-05-14","12","42","84766.1659607596","6139758.485791009","Earth",
"54016766","2020-06-03","10","32","9940.4807375339","11708581.098904395","Earth",
"54016768","2020-01-26","07","30","63964.993012713","59224030.76006422","Earth",
"54016769","2020-04-26","22","35","24180.0412817889","842827.338560536","Earth",
"54016770","2020-05-05","10","32","78297.5186503891","3904212.84075137","Earth",
"54016771","2020-04-24","15","34","33499.8183241225","2207695.248938331","Earth",
"54016772","2020-03-27","19","47","39047.1553287032","7805592.641920041","Earth",
"54016773","2020-05-22","17","32","11524.1627973506","39335272.41999923","Earth",
"54016777","2020-05-26","09","05","28188.3014436427","9255523.292440027","Earth",
"54016778","2020-04-26","00","56","12076.3668521029","2193197.943753436","Earth",
"54016779","2020-05-05","17","05","62197.0822327939","3554404.85017723","Earth",
"54016780","2020-04-14","13","11","52823.7683783071","54439129.58886358","Earth",
"54016781","2020-05-12","18","10","26427.519681677","13603008.175568419","Earth",
"54016782","2020-04-24","10","59","38023.6469282431","1202023.343466526","Earth",
"54016783","2020-04-22","22","35","64518.8301351464","10013658.983334694","Earth",
"54016784","2020-05-01","18","26","62829.5709843004","26994295.34765661","Earth",
"54016785","2020-05-02","20","03","33555.7731304644","14093067.50530006","Earth",
"54016786","2020-04-25","13","54","29302.2480619246","7262464.574830138","Earth",
"54016787","2020-04-24","10","55","55181.2101604765","3404358.740079349","Earth",
"54016805","2020-04-28","18","51","56013.4559312388","42743.088456613","Earth",
"54016806","2020-04-27","04","43","15959.2570068047","710028.845608139","Earth",
"54016807","2020-04-22","20","19","38403.3148002533","129932.362320854","Earth",
"54016808","2020-04-19","15","54","22207.8441139588","1583246.572585139","Earth",
"54016809","2020-04-19","03","07","32896.4168513262","2109037.50316415","Earth",
"54016810","2020-04-27","00","57","21553.7818703732","10718031.428759623","Earth",
"54016811","2020-05-14","07","31","48776.421078338","31863316.448343348","Earth",
"54016812","2020-05-02","14","35","27494.8609031426","19656672.83285805","Earth",
"54016813","2020-04-21","02","54","35493.2825886255","37687755.445947036","Earth",
"54016814","2020-05-14","11","08","39145.1476954943","27067968.78308167","Earth",
"54016815","2020-08-03","17","18","37312.5000436603","18373455.290328383","Earth",
"54016816","2020-04-22","19","35","29373.438132732","4434436.640454434","Earth",
"54016817","2020-05-05","10","01","34711.3081735157","3467444.05713984","Earth",
"54016818","2020-08-20","08","18","23666.7261646831","17573358.399204444","Earth",
"54016819","2020-04-26","13","33","71956.3245431396","147516.709311921","Earth",
"54016836","2020-04-24","00","54","42618.4761741811","807244.273438289","Earth",
"54016837","2020-04-14","04","30","75505.6400805958","15481948.581534302","Earth",
"54016838","2020-05-15","22","46","56753.3324781176","6978287.383873474","Earth",
"54016839","2020-04-23","04","06","26701.7024201553","13736517.692237139","Earth",
"54016911","2020-03-26","10","03","146182.6035011736","50794449.09620635","Earth",
"54016912","2020-06-03","09","24","25002.2875712839","19932137.084831025","Earth",
"54016913","2020-11-03","23","52","70039.042686364","8460434.130175192","Earth",
"54016914","2020-05-18","20","18","38319.8959878584","5966544.377963033","Earth",
"54016915","2020-05-02","13","17","44060.6461211273","5753618.872272716","Earth",
"54016916","2020-05-02","01","11","44738.400843077","23303221.38403754","Earth",
"54016917","2020-05-03","22","06","25110.0099246982","16103533.101947835","Earth",
"54016918","2020-05-05","07","33","65250.6697229998","1770407.61503428","Earth",
"54016919","2020-07-24","00","27","40637.7310988185","24708717.50282397","Earth",
"54016920","2020-05-04","12","51","61764.8935791218","6437961.045532079","Earth",
"54016921","2020-05-25","02","11","41881.134288847","21819998.385779683","Earth",
"54016922","2020-04-08","01","12","109647.3823007656","50575010.72756729","Earth",
"54016933","2020-04-16","00","39","34500.5369373869","21528079.864085406","Earth",
"54016934","2020-04-12","00","34","58910.0955549898","8075179.762052623","Earth",
"54016935","2020-01-17","11","06","106614.18257773","50516967.44215749","Earth",
"54016937","2020-04-11","03","36","66332.2747536407","26429460.62962971","Earth",
"54016938","2020-05-16","13","37","27570.1508010347","31375894.783376183","Earth",
"54016939","2020-05-02","20","21","39626.6774299978","1287408.841013242","Earth",
"54016940","2020-04-17","02","53","26936.8136490552","7053373.292467495","Earth",
"54016946","2020-05-03","20","01","72995.7739894189","239055.197171311","Earth",
"54016947","2020-05-03","02","57","37377.9376943112","5839118.303557224","Earth",
"54016950","2020-05-16","07","23","54279.059938223","20595612.853509817","Earth",
"54016951","2020-05-04","11","15","38843.4652149276","15461582.297592929","Earth",
"54016952","2020-05-04","10","25","74351.6483141203","29447570.295429286","Earth",
"54016953","2020-05-07","15","07","43628.924740063","4511022.088177761","Earth",
"54016954","2020-05-07","15","13","66420.2924166798","1913820.794932953","Earth",
"54016955","2020-04-30","19","38","47584.3268758554","213851.262189238","Earth",
"54016956","2020-04-11","17","15","62744.4451152886","61816321.787462234","Earth",
"54016957","2020-05-01","02","10","96389.4279459996","9965789.83410381","Earth",
"54016959","2020-05-04","12","05","51686.0928304488","13403.654996473","Earth",
"54016960","2020-05-14","08","26","72487.0748960982","5686497.673955791","Earth",
"54016961","2020-05-03","18","25","121625.6347527278","37139745.83580137","Earth",
"54016964","2020-04-27","12","58","28159.0427084265","4099744.13834339","Earth",
"54016965","2020-05-05","03","22","78883.5853253801","249165.858973983","Earth",
"54016966","2020-04-28","19","25","37775.7527037462","3960555.093660759","Earth",
"54016967","2020-05-05","10","45","56196.543756726","19461878.43941386","Earth",
"54016969","2020-05-05","20","23","27306.4684486892","1675732.134639925","Earth",
"54016970","2020-04-29","08","02","45088.2476558856","1673272.940134356","Earth",
"54016974","2020-05-26","21","37","46255.1501316474","33670923.99723862","Earth",
"54016975","2020-06-11","21","09","23132.2579034747","12367855.725559765","Earth",
"54016979","2020-04-28","07","21","52899.6402499788","8191688.24374498","Earth",
"54016981","2020-05-23","19","02","28672.5524254333","7466285.449433746","Earth",
"54016986","2020-05-17","04","03","42533.8881797441","2421144.257414926","Earth",
"54016987","2020-06-01","10","05","58596.3874711177","28610370.215386882","Earth",
"54016988","2020-05-14","12","58","22152.5670773679","3895226.780936423","Earth",
"54016989","2020-05-10","06","41","37441.9509797592","857482.050624245","Earth",
"54016990","2020-05-13","23","09","30020.0403377196","8704376.674799616","Earth",
"54016991","2020-05-15","03","11","35845.7462777475","1315177.736194974","Earth",
"54016992","2020-05-22","00","22","27133.5320307747","5507546.053979492","Earth",
"54016993","2020-05-15","02","03","19954.449174024","7568719.554079485","Earth",
"54016994","2020-06-25","15","39","14517.4913495498","9229327.733016873","Earth",
"54016995","2020-05-03","03","25","75532.0234767268","19516711.414372608","Earth",
"54016996","2020-05-11","10","54","17295.8822325309","1370514.766216898","Earth",
"54016997","2020-05-17","06","02","37371.7867781066","1584382.66368928","Earth",
"54016998","2020-05-28","21","03","20888.3037463722","3654762.491508008","Earth",
"54016999","2020-05-16","09","09","66462.4311588767","440118.444478487","Earth",
"54017000","2020-05-07","13","25","32960.4425880303","13109005.460943365","Earth",
"54017001","2020-04-21","09","09","25629.6160945608","30046500.193123203","Earth",
"54017002","2020-05-23","06","58","22183.6963879461","1470939.547071732","Earth",
"54017003","2020-05-12","01","01","48027.6198965603","2860833.610322892","Earth",
"54017013","2020-06-11","23","21","18086.6428202118","3786523.867307056","Earth",
"54017014","2020-05-15","15","34","63926.5924267787","3800437.785678312","Earth",
"54017015","2020-06-13","15","34","23611.2601644651","7290254.473552818","Earth",
"54017030","2020-05-13","04","34","26889.7099576753","7653616.315384911","Earth",
"54017031","2020-06-29","04","09","17995.752372197","1271462.830055267","Earth",
"54017032","2020-05-22","20","56","31456.7148430918","1182703.302148571","Earth",
"54017033","2020-07-16","11","58","25162.1464027912","13674840.420248661","Earth",
"54017034","2020-05-24","17","52","20365.485029613","4461901.777161131","Earth",
"54017035","2020-05-19","13","34","34197.6336582645","3827022.957794095","Earth",
"54017036","2020-04-30","18","06","19428.3272968591","38713204.010315396","Earth",
"54017037","2020-05-18","19","19","49750.9780293256","844600.058360249","Earth",
"54017038","2020-06-02","14","38","40678.5744196247","9878773.58513601","Earth",
"54017039","2020-05-22","13","16","54171.2467361041","4124310.906077559","Earth",
"54017040","2020-04-21","20","15","19501.611596371","17709864.854882237","Earth",
"54017041","2020-05-06","18","20","24439.5532644966","3770859.893213392","Earth",
"54017042","2020-06-13","09","55","32283.1226688672","17709887.548879117","Earth",
"54017043","2020-05-08","01","10","80095.6785593974","5802772.079860959","Earth",
"54017044","2020-05-19","01","03","20910.0896780693","765459.045183499","Earth",
"54017045","2020-05-30","20","34","39312.2479206773","23309846.72962474","Earth",
"54017051","2020-07-05","04","21","34228.7993967791","23650142.599474076","Earth",
"54017052","2020-05-29","00","41","43959.7338583597","2886621.35099264","Earth",
"54017053","2020-05-27","00","13","30897.9169434192","4441549.331022732","Earth",
"54017054","2020-06-11","11","38","16267.9096921713","5836377.266664575","Earth",
"54017055","2020-05-09","00","29","34427.6766298793","1649637.149864771","Earth",
"54017056","2020-05-23","13","36","25647.0985570778","11924975.120969385","Earth",
"54017057","2020-05-11","21","28","21030.632873677","9512306.585195689","Earth",
"54017058","2020-06-02","17","00","38785.8993490872","4641204.159263219","Earth",
"54017059","2020-05-12","18","53","12270.1360873685","31752635.55167684","Earth",
"54017060","2020-05-23","16","48","56493.9125328334","3444829.526649384","Earth",
"54017061","2020-06-21","07","41","16568.2943558324","27849119.23860819","Earth",
"54017062","2020-05-29","01","21","61733.1979310206","54656686.73436782","Earth",
"54017063","2020-05-10","20","35","76697.3937334082","7757464.778132778","Earth",
"54017064","2020-05-29","00","08","41576.8511707272","3536791.615837466","Earth",
"54017074","2020-04-07","05","17","18973.1220920265","25047707.7423031","Earth",
"54017076","2020-05-13","01","00","22331.507768761","12520366.610163767","Earth",
"54017077","2020-05-15","18","18","20958.2532807961","6578631.483122385","Earth",
"54017078","2020-05-27","17","18","74697.1895272622","13937996.223231435","Earth",
"54017079","2020-04-23","22","07","21710.2801039103","29500619.315788284","Earth",
"54017080","2020-04-30","06","11","34259.9976902298","22911242.621578045","Earth",
"54017081","2020-05-21","18","17","48134.4653742548","1016843.320891286","Earth",
"54017082","2020-05-31","07","41","69945.0972266027","10102854.858308606","Earth",
"54017083","2020-05-24","17","41","24641.3832019655","13925025.51943053","Earth",
"54017084","2020-05-20","00","12","49573.9297826064","397474.868524998","Earth",
"54017085","2020-05-16","05","27","25809.9355203453","3265268.654387723","Earth",
"54017086","2020-05-28","04","21","28843.4719715844","17518171.191449326","Earth",
"54017087","2020-05-23","06","22","25581.1560235901","387715.357802577","Earth",
"54017088","2020-05-28","03","04","45677.9574977544","2748479.730756601","Earth",
"54017089","2020-05-24","08","40","26807.5928223237","4712113.908678107","Earth",
"54017090","2020-05-18","00","55","25786.7522390478","483101.263521775","Earth",
"54017091","2020-06-10","00","51","8572.8335397345","6626018.777614","Earth",
"54017092","2020-05-18","01","37","20569.1816159256","13712403.368300999","Earth",
"54017093","2020-05-12","22","52","56887.4666577053","51959787.1075249","Earth",
"54017094","2020-05-13","23","12","27674.6249343595","3758003.227868787","Earth",
"54017095","2020-05-23","12","13","31135.8894335637","14780139.076737786","Earth",
"54017096","2020-06-18","23","21","36645.7911483082","36173266.76213534","Earth",
"54017097","2020-05-22","11","52","32030.059447991","398839.470375564","Earth",
"54017098","2020-05-26","18","13","23148.5729516665","9798797.36705105","Earth",
"54017110","2020-06-14","08","26","54326.966050652","29576388.30321651","Earth",
"54017111","2020-04-11","02","50","53709.0164775889","12381648.484616108","Earth",
"54017112","2020-05-10","18","02","30552.4606203873","934734.989083725","Earth",
"54017113","2020-06-02","19","57","18216.8636463881","2099279.473460642","Earth",
"54017114","2020-07-28","13","22","59564.6349821993","44289252.00607255","Earth",
"54017115","2020-02-22","17","57","47310.2598139182","54770748.70745398","Earth",
"54017116","2020-05-22","08","43","90887.4403852734","22778998.194256768","Earth",
"54017117","2020-05-27","14","52","46758.9660044328","28321496.84809518","Earth",
"54017118","2020-05-04","15","54","11834.3736384013","15027937.446622312","Earth",
"54017119","2020-06-06","11","00","26303.517762487","5948446.326846173","Earth",
"54017120","2020-05-16","09","50","60586.2346660492","19375880.159072053","Earth",
"54017121","2020-06-06","17","39","53724.5144570066","5121493.820577066","Earth",
"54017122","2020-06-22","03","34","24562.0562441556","4442010.705813599","Earth",
